"ID","FOOD_NAME","FOOD_IMG","FOOD_TYPE1","FOOD_TYPE2","FOOD_DETAIL","FOOD_PRICE"
803,"네슬레)스윗아메리카원컵","fead273a-492c-4c2b-8732-b352ed5b6c97.jpg","식품","커피차류,원컵류","에티오피아 골드빈 특유의 부드러운 향과 깊은 맛이 특징인 블랙커피 원컵 상품",1000
804,"선명)헤이즐넛땅콩봉지","5d04ea38-333f-484a-bd1c-88f59264dba3.jpg","식품","마른안주류,안주류","향기롭고 고소한 헤이즐넛과 땅콩의 조합으로 간식이나 안주로 즐길 수잇는 상품",1500
805,"CJ)햇반210g","c1f0f3de-d5f4-4dfa-9c3f-c4a20bb684d2.jpg","식품","2+1,가공식사,즉석밥","",2100
806,"오뚜기)3분쇠고기간짜장","c2b1e8a1-6615-453a-9f7d-31382dbfe9fd.jpg","식품","즉석식,가공식사","",2000
807,"제니코)스모크스트링치즈","32d2e2d5-bbf2-4c21-9a63-d4e4ac3e53c5.jpg","식품","치즈,식재료","간식 안주용 찢어먹는 치즈",1500
808,"한스)참치볶음김치80g","없음","식품","한스)참치볶음김치80g","",1100
809,"팜스)바나나2입","41f0283f-700d-4ff0-b1dd-b8d683404872.jpg","식품","식재료,과일","",2000
810,"순수본)본죽전복버섯죽컵","1d78b610-fe16-48ac-9aff-9e6b29a91e9a.jpg","식품","간편식,즉석식,죽","본죽 메뉴중 매출 최상위 '전복죽'운영",4700
811,"진주햄)천하장사28g","bb6dec38-b931-4666-9ef9-cbc6b6ce5111.jpg","식품","1+1,안주류,육가공류,햄소시지","신선한 생선살과 천연치즈로 만든 웰빙 어육소시지로 노란색 포장, 대한민국 대표 국민 간식 상품입니다.",1300
812,"CJ)큰햇반300g","e252b08f-287f-4332-83cb-5599df58b129.jpg","식품","2+1,가공식사,즉석밥","",2900
813,"한울)꼬마단무지120g","43ea9f44-ee83-46d2-9ca6-1c757cea7ed2.jpg","식품","반찬류,식재료","",800
814,"CJ)모닝두부오리엔탈150g","18662a5c-fede-4569-ad21-be6b46e8f28a.jpg","식품","2+1,식재료,두부","두부와 함께 먹으면 좋은 소스 동봉",2000
815,"농심)우육탕큰사발","11550f0b-0acb-41cc-ab22-cdff18e09ffb.jpg","식품","용기면,가공식사","① 소고기와 마늘, 양파를 사용하여 얼큰한 소고기 국물맛을 낸 우육탕 큰사발 ② 큼직하고 쫄깃한 편육 건더기를 넣어 먹는 재미를 더한 대용량 용기면",1250
816,"한양)숏바디슬라이스20g","4b8fa561-5dd1-4c81-8f70-415148339456.jpg","식품","마른안주류,안주류","인기 수산안주 숏다리를 오징어 몸통에 적용한 상품",2700
817,"한양)숏바디통구이20g","5c47cfc2-7a60-4d18-847e-c26ab5eed8df.jpg","식품","마른안주류,안주류","인기 수산안주 숏다리를 오징어 몸통에 적용한 상품",2700
818,"동서)둥글레차25T","3534ba3a-ce4b-4e64-9f17-dd594d3ec2a0.jpg","식품","차류,커피차류","항산화작용(피부노화방지)/혈당관리,혈액순환 개선/피로회복 효과",3700
819,"동서)현미녹차25T","7d6994fb-b466-4478-bf56-cc13a6dd1a50.jpg","식품","차류,커피차류","카페인성분(피로회복, 스트레스 완화)/카테킨 성분(암 치료에 효능)",2600
820,"동서)화이트골드믹스20T","2ba88d43-fba3-4877-b180-43014f97bd95.jpg","식품","커피차류,분말커피류","우유과 잘어울리는 원두를 직접 선별하고 특성에 따라 차별적으로 로스팅하는 SPR(Specialized Profile Roasting) 공법을 사용한 상품",4700
821,"CJ)맥스봉숯불맛핫바90g","33a62d0c-1cb6-4e92-8a7a-8696fec76f70.png","식품","핫바,안주류","BIG 숯불갈비맛후랑크는 국내산 돼지고기, 닭고기의 가장 맛있고 신선한 살코기로만 만듭니다. 돈취가 없을 뿐만 아니라, 씹었을 때 조직감과 풍미가 좋은 이유도 바로 원재료가 좋기 때문입니다.",2500
822,"농심)사천짜파게티컵","a648539d-d4cc-4d78-84d8-6a7430511bcc.jpg","식품","가공식사,용기면","고소한 짜장맛에 중국 사천요리 특유의 매콤함을 가미한 짜장볶이류 용기면 상품",1800
823,"오뚜기)라면볶이컵","ab4eff93-cbc1-4495-883c-11ffb2f821fa.jpg","식품","가공식사,용기면","쫄깃하고 부드러운 면발에 고추장, 마늘, 양파 등이 잘 조화된 매콤달콤한 라면볶이 상품",1700
824,"롯데)미니비엔나70g","30f802b9-f2d5-4a3d-b164-be1cc7bbc8b9.jpg","식품","육가공류,햄소시지,안주류","비엔나 시장 1위 상품의 CU단독 중량 차별화 상품 출시",1700
825,"한양)빅숏다리40g","b18ad465-f39f-49da-947b-174c90ef25b7.jpg","식품","안주류,마른안주류","수산안주 중 매출1위 상품 숏다리의 2마리 버전 실속상품",5300
826,"풀무원)쪄먹는야채믹스","없음","식품","풀무원)쪄먹는야채믹스","",2500
827,"롯데)키스틱55g","dc477165-f309-4c89-bdcb-f04ad3777e1a.png","식품","2+1,안주류,햄,소시지","연육 함량 56%로 신선한 흰살 생선에 체다치즈가 듬뿍",2200
828,"HEYROO속초홍게라면","e2bea295-408f-4582-81c4-f1626a428772.jpg","식품","용기면,가공식사,HEYROO","지역 유명 특산물 원재료를 활용한 차별화 국물 용기면상품",1800
829,"HEYROO청양고추라면컵","040182d5-448e-4b35-a8bd-e29fafdf54d8.jpg","식품","용기면,가공식사,HEYROO","청양고추 매운맛과 강렬한 향을 동결건조공법으로 완벽히 재현한 얼큰한 국물라면",1800
830,"해태)고기고향만두","1645e936-6e70-4959-915a-bddc4d02e64a.jpg","식품","냉동만두,즉석식,가공식사","",5300
831,"순수본)본죽쇠고기죽컵","f3aa4b36-b109-46e0-a990-445dde26f4fd.jpg","식품","간편식,즉석식,죽","1등 브랜드 ‘본죽’의 노하우와 맛을 담아낸 CU전용 냉장죽",4700
832,"CJ)컵반미역국밥","5080b5d9-4e7c-4b6a-b087-38e912627529.jpg","식품","가공식사,즉석식,국밥","진한 국물과 풍성한 미역 건더기를 듬뿍 담은 맛있고 간편한 즉석 미역국밥",4200
833,"CJ)매콤달콤우동볶이","dc5e7504-816c-4b1e-848d-3c8e7065270b.jpg","식품","냉장면,즉석식,가공식사","매콤달콤한 특제소스에 통통한 우동면발을 더한 신개념 냉장볶이면",2900
834,"썬푸드)오징어와땅콩110g","b6a1e253-71fc-4b55-8154-d895c79259c4.jpg","식품","마른안주류,안주류","해풍에 건조하여 육질이 부드럽고 담백한 국내산 당일오징어를 드시기 편하게 슬라이스 가공하였으며, 고소한 볶음땅콩을 혼합한 제품입니다. 오징어의 담백한 맛과 볶음땅콩의 고소한 맛을 즐기실 수 있습니다.",8500
835,"JF)매콤직화오돌뼈","a86a0ab2-8161-42c7-bfed-385f7240a929.jpg","식품","냉장안주,안주류","여성을 위한 안주로 콜라겐이 듬뿍 들어가 있는 오돌뼈를 사용한 안주",5900
836,"농심)육개장큰사발컵","5e6bf89f-bcec-4df0-a968-8030afb8079b.jpg","식품","용기면,가공식사","소고기를 주원료로 건파, 계란 후레이크, 각종 야채가 푸짐하게 들어있으며 국물 맛이 특히 깔끔합니다. 소용돌이 맛살, 계란맛어포 등의 건더기가 특징입니다.",1400
837,"제니코)스트링치즈","ea7fa4b7-007e-440e-88af-229e57e02814.jpg","식품","2+1,식재료,치즈","간식 안주용 치즈",1700
838,"CJ)시원한오뎅한그릇컵","628a969c-f70a-40ed-8ad4-70b0a34b408a.jpg","식품","가공식사,즉석식,탕,국","가쓰오부시로 감칠맛을 더한 시원한 오뎅국물과 쫄깃한 어묵을 간편하게 즐길 수 있는 상품",3900
839,"경진)꾸이맨매콤한맛30g","없음","식품","안주류,마른안주류","어육을 로스팅하여 고소한 맛이 특징인 주전부리 상품",2500
840,"오뚜기)진짬뽕","8dcded44-beaa-424f-bfe5-d9d88dabab71.jpg","식품","봉지면,가공식사","경쟁상품 대비 풍부한 건덕, 굵은면, 유성스프로 프리미엄 짬뽕맛을 구현",1800
841,"경진)꾸이맨30g","26b91fdf-e97a-4ee4-ae7a-4f66f217ef0e.jpg","식품","마른안주류,안주류","꾸이류의 원조상품",2500
842,"정화)노래방구이구이150g","22c58c68-7eed-4af5-b225-8d21968b31c4.jpg","식품","마른안주류,안주류","① 수산안주 인기상품인 꾸이상품 대규격, 한입사이즈로 즐길 수 있는 상품 ② 대규격 및 지퍼락으로 보관 용이한 주전부리 안주상품",6900
843,"CJ)컵반강된장보리비빔밥","a58df198-496a-4c14-8d5c-e569043a6d38.jpg","식품","가공식사,즉석식,덮밥","소스와 건더기를 가득 담은 맛있고 간편한 비빔밥",4800
844,"고려)매운맛돈육포40g","540fd2d8-da65-42a0-97c7-e1288656d613.jpg","식품","마른안주류,안주류","기존 육포와 달리 돼지를 사용하여 매운맛을 통하여 비린맛을 잡은 돼지고기 육포 상품",4300
845,"오뚜기)진라면순한컵","6213ec7f-a38c-4d20-9a30-100b55cf243e.jpg","식품","2+1,용기면,가공식사","대한민국 라면 대표 브랜드 진라면의 진하고 구수한 사골국물이 차별화된 국물 라면",1300
846,"오뚜기)진짬뽕컵","fb2d87e4-2b58-4092-8b63-21bb4d91637f.jpg","식품","용기면,가공식사","국물맛과 어울리는 굵은면, 중화풍 불맛 액상스프로 차별된 프리미엄 짬뽕라면",2000
847,"오뚜기)옛날누룽지용기","d406d08b-7d45-4ddb-9ce5-fa47dabac695.jpg","식품","가공식사,즉석식","",2600
848,"행복)동의훈제란2입","0b9fa07f-5bb0-42dd-89bd-1d7c3aea301a.jpg","식품","안주류,가공란","참나무 장작을 사용하여 계란을 훈연한 훈제계란 2입 상품입니다.",2400
849,"CJ)비비고고기찐만두6입","e2fa39d4-e837-4736-99e1-dec79c3a87b2.png","식품","2+1,냉동만두,즉석식,가공식사","돼지고기, 부추 등의 재료를 갈지 않고 굵게 썰어 넣은 방식으로 기존 만두 대비 씹는 맛이 좋은 상품",4400
850,"CJ)맥스봉치즈70g","5810db6f-723e-4467-b1ed-94c4b323eb36.jpg","식품","안주류,육가공류,햄소시지","1등급 명태살과 치즈 고함량으로 미니소시지 1위 브랜드인 맥스봉 70g 신상품",2600
851,"CJ)맛있는소시지160g","b322b915-cab3-40c3-a9c7-8551cf15f5f7.png","식품","햄,소시지,육가공류","",1000
852,"CJ)컵반직화볶음짜장덮밥","78fa8d44-0aaa-431c-8275-19438b8f32b0.jpg","식품","가공식사,즉석식,덮밥","큼직한 건더기의 씹히는 맛과 직화볶음의 맛이 좋은 짜장덮밥",4800
853,"오뚜기)새우볶음밥230g","9f71a2bc-405a-4e43-ae2a-ca1a2a4fb014.jpg","식품","2+1,가공식사,즉석식,냉동밥","계란이 듬뿍 들어가 부드러운 맛과 함께 가마솥 직화 방식과 개별 급속 냉동으로 볶음밥 고유의 맛을 살린 상품",4500
854,"농심)김치사발면","132243a5-e4cc-4607-8c3a-6189d685c41e.jpg","식품","용기면,가공식사","얼큰한 김치찌개 맛을 제대로 구현한 김치큰사발면은 김치 소재 라면 No.1 제품입니다. 큼직한 김치 건더기와 김치찌개의 시원한 국물맛으로 사랑받는 대표 큰사발면입니다.",1000
855,"남양)프렌치카페믹스20T","e1d44e36-e610-468d-bdba-9bb5f1e88d49.jpg","식품","2+1,분말커피류,커피차류","첨가물 카제인 대신 무지방우유 사용및 인삼염 무첨가로 업그레이드된 프렌치카페믹스 20T",4700
856,"삼양)치즈불닭볶음면컵","2afc8959-7001-4e1d-8949-8ca13710b144.jpg","식품","용기면,가공식사","매운치즈소스에 모짜렐라치즈 분말을 별첨하여 치즈의 풍미가 살아있는 매운맛을 느낄 수 있는 불닭볶음면의 치즈버전 상품",1800
857,"팔도)팔도비빔면컵","9d159617-a87e-48ca-ad71-663bfe07a180.jpg","식품","용기면,가공식사","팔도 비빔면을 용기로 간편하고 색다르게 용기에 비벼먹는 컵라면",1300
858,"미션)세부망고100g","e224e023-3822-4d5e-9220-2fd1cb82814d.jpg","식품","마른안주류,안주류","필리핀 최대 규모의 세부망고상품으로 달콤새콤한 맛이 특징",5000
859,"CJ)비비고청양찐만두6입","c98f4055-0908-4470-9b1a-afafba6a248d.png","식품","2+1,냉동만두,즉석식,가공식사","청양고추를 5%이상 첨가하여 매콤한 맛이 특징인 소규격 찐만두로, '5무첨가'로 건강한 컨셉과 함꼐, 트레이에 즉시 섭취가능",4400
860,"동원)야채참치150g","28134e9d-e711-4544-8f6e-4ee35a50037e.jpg","식품","2+1,통조림,반찬류,식재료","담백한 살코기 참치에 신선한 야채와 감칠맛 나는 소스를 사용해 담백함에 풍부한 맛을 살렸습니다. 그냥 먹어도 맛있는 동원 야채참치를 다양한 요리에 곁들여보세요.",4400
861,"신화)쥐포구이채45g","7dc09a25-ad0f-4348-80ad-628d73cec7bd.jpg","식품","마른안주류,안주류","쥐치포를 구워 먹기좋은 한입사이즈의 고소하고 담백한 안주상품",4400
862,"CJ)컵반콩나물국밥","c4db8489-9985-4478-bb36-3af4c8462ef4.jpg","식품","가공식사,즉석식,국밥","콩나물 넣고 맑게 끓인 국물에 청양고추가 가루로 칼칼한 맛을 더한 상품",4200
863,"동서)카누미니다크아메10T","76f5c195-eaa8-4605-831e-c8e52322d39c.jpg","식품","커피차류,분말커피류","① 원두커피믹스 매출 1위 카누의 미니 상품 ② 커피의 용량을 줄여 일반 종이컵(물 100ml~130ml)에 알맞은 용량(1.6g → 0.9g)",3100
864,"동서)카누미니마일아메10T","78c46b4f-1028-48f5-9acd-d773fea2b482.jpg","식품","커피차류,분말커피류","① 원두커피믹스 매출 1위 카누의 미니 상품 ② 커피의 용량을 줄여 일반 종이컵(물 100ml~130ml)에 알맞은 용량(1.6g → 0.9g)",3100
865,"삼양)간짬뽕컵","11229766-38ca-479e-a8d2-920109e3a08d.jpg","식품","용기면,가공식사","국물없는 매콤한 해물맛의 볶음짬뽕 상품",1600
866,"정화)오징어땅콩좋아해65g","62a2688b-9397-491f-a741-4f883c94dcb4.png","식품","마른안주류,안주류","오징어를 부드럽게 가공하여 땅콩버터와 조미한 후 인열 하여 만든 상품으로 버터의 진한 풍미와 부드러운 식감이 특징. 야외활동이나 영화관람시 간식으로 많이 이용하는 상품",5900
867,"썬푸드)오잉40g","cd3d2028-1b7c-414d-a962-3e2161cef8a0.jpg","식품","마른안주류,안주류","원양산 오징어를 먹기 좋게 한입 크기로 커팅되어 편리",5000
868,"팔도)왕뚜껑왕컵","70d6a8be-c7e4-41b0-b68a-834663c0dbab.jpg","식품","용기면,가공식사","개운한 육개장맛 용기면",1400
869,"CJ)백설카놀라유500ml","568324e6-2443-4610-9a45-41c1be47a288.jpg","식품","식용유,조미료류","발연점(가열했을 때 연기가 발생하는 온도)이 높아 부침, 튀김, 구이, 볶음 등 한국인들이 즐겨먹는 다양한 요리 활용이 가능한 카놀라유",7100
870,"동원)상상비프앤치즈40g","cb62ae6d-4945-4d76-ba8f-801213ffe69a.jpg","식품","마른안주류,안주류","소고기의 부드러운 육질에 치즈를 넣어 고소한 맛을 함께 즐길 수 있는 상품",5900
871,"오뚜기)컵밥제육덮밥","5e82a812-c7de-41c2-b5a9-67d38c86d636.jpg","식품","덮밥류,즉석식,가공식사","맛있는 오뚜기 밥과 두툼한 제육이 듬뿍 들어있는 식사대용 컨셉의 오뚜기 상온덮밥",4800
872,"오뚜기)종가집김치찌개면","95de293c-e4a9-4551-8f6c-41f5a10891a0.jpg","식품","용기면,가공식사","김치찌개의 깊고 진한 국물맛을 구현한 남녀노소 누구나 좋아할 수 있는 가장 대중적인 라면",1500
873,"사조)BIG새우맛바100g","f0cae471-3a51-476a-9a17-fc24e427b45d.jpg","식품","안주류,육가공류,핫바","갓 튀겨낸 수제어묵 컨셉의 빅사이즈 어묵바",3000
874,"오뚜기)맛있는밥4입","94c9af1b-596d-4b92-a6e1-a01dbfbf5087.jpg","식품","즉석밥,즉석식,가공식사","간편한 조리로 취식가능한 오뚜기 즉석밥 210g 4입",7200
875,"조인)특란10입","ca2d0567-c97c-4c7d-a604-2184dc704415.jpg","식품","식재료,계란","특란10입",6100
876,"세양)특란10입","884f4867-4f35-47ce-8946-3fb020d998c6.jpg","식품","식재료,생란,달걀,계란","",6100
877,"해밀)특란6입","a2759630-27a3-4f7f-8556-c5aaeb413d53.jpg","식품","식재료,생란,달걀,계란","특란 6입 구성의 소규격 입수 식재료 - 직영농장 보유 협력사를 통한 안정적 공급 및 가격경쟁력 확보 상품",3800
878,"동원)동원참치100g","d28236dd-25c2-4202-8d1f-b16fab400eb4.jpg","식품","통조림,반찬류,식재료","",3300
879,"동원)동원참치150g","eb669add-383a-4506-b897-53f725f8629f.jpg","식품","통조림,반찬류,식재료","",4400
880,"동원)동원참치250g","71e88357-0a06-4afc-b007-dc4203b030b3.jpg","식품","통조림,반찬류,식재료","",6000
881,"동원)김치찌개참치150g","d054525e-bf12-4446-b982-8afaba03e1e8.jpg","식품","통조림,반찬류,식재료","",4400
882,"동원)고추참치100g","650e7559-8c92-4725-aaa4-3bbe44c05e70.jpg","식품","통조림,반찬류,식재료","",3300
883,"동원)고추참치150g","9916c2fb-eb65-4f0b-a955-446460fc15dd.jpg","식품","2+1,통조림,반찬류,식재료","",4400
884,"동원)양반참치죽","5537aa88-1608-415b-8348-0459d19d22ad.jpg","식품","2+1,죽,즉석식,가공식사","",4500
885,"동원)양반쇠고기죽","6366d92f-a00a-47e1-84b1-18c25b92598e.jpg","식품","1+1,죽,즉석식,가공식사","",4500
886,"동원)양반야채죽","7a3548f3-1ff2-4fd5-9860-214790e28c51.jpg","식품","1+1,죽,즉석식,가공식사","",4500
